"cruise","cast","niskin","date","latitude","longitude","depth"
"EN627",12,3,2019-02-02 20:07:22,40.69784,-70.8802,45.436
"EN627",12,4,2019-02-02 20:07:30,40.69784,-70.88018,45.488
"EN627",12,5,2019-02-02 20:09:21,40.69792,-70.87955,30.546
"EN627",12,6,2019-02-02 20:09:27,40.69794,-70.8795,29.856
"EN627",12,7,2019-02-02 20:11:19,40.69802,-70.87882,15.496
"EN627",12,8,2019-02-02 20:11:25,40.69804,-70.87878,15.248
"EN627",12,9,2019-02-02 20:13:23,40.6981,-70.8781,3.139
"EN627",12,10,2019-02-02 20:13:29,40.6981,-70.87806,3.304
"EN627",12,11,2019-02-02 20:13:36,40.6981,-70.87802,2.909
"EN627",12,12,2019-02-02 20:13:43,40.6981,-70.87796,3.312
"EN627",13,1,2019-02-02 23:31:34,40.50756,-70.8796,74.547
"EN627",13,2,2019-02-02 23:31:46,40.5075,-70.87958,74.652
"EN627",13,3,2019-02-02 23:34:22,40.50694,-70.87928,45.188
"EN627",13,4,2019-02-02 23:34:29,40.5069,-70.87924,45.404
"EN627",13,5,2019-02-02 23:36:51,40.50638,-70.87874,29.568
"EN627",13,6,2019-02-02 23:37:00,40.50635,-70.8787,29.292
"EN627",13,7,2019-02-02 23:39:03,40.50576,-70.87808,15.557
"EN627",13,8,2019-02-02 23:39:11,40.50571,-70.87804,15.493
"EN627",13,9,2019-02-02 23:40:37,40.5054,-70.8776,3.8
"EN627",13,10,2019-02-02 23:40:43,40.5054,-70.87756,3.948
"EN627",13,11,2019-02-02 23:40:49,40.50537,-70.87752,4.109
"EN627",13,12,2019-02-02 23:40:55,40.50536,-70.87749,4.148
"EN627",14,1,2019-02-03 06:20:58,40.35127,-70.76679,5.83
"EN627",14,2,2019-02-03 06:21:05,40.35122,-70.76683,5.566
"EN627",14,3,2019-02-03 06:21:12,40.35117,-70.76686,5.27
"EN627",15,1,2019-02-03 08:27:15,40.36106,-70.99762,4.342
"EN627",15,2,2019-02-03 08:27:22,40.36105,-70.99765,4.528
"EN627",15,3,2019-02-03 08:27:29,40.36105,-70.99766,4.534
"EN627",15,4,2019-02-03 08:27:37,40.36103,-70.99766,5.019
"EN627",16,1,2019-02-03 10:52:15,40.36266,-70.8884,88.811
"EN627",16,2,2019-02-03 10:52:22,40.36264,-70.88844,89.141
"EN627",16,3,2019-02-03 10:54:37,40.36274,-70.88896,71.85
"EN627",16,4,2019-02-03 10:56:47,40.36296,-70.88958,60.169
"EN627",16,5,2019-02-03 10:56:54,40.36297,-70.88962,60.382
"EN627",16,6,2019-02-03 10:59:04,40.36319,-70.89021,43.679
"EN627",16,7,2019-02-03 10:59:11,40.3632,-70.89024,43.406
"EN627",16,8,2019-02-03 10:59:18,40.36322,-70.89028,43.049
"EN627",16,9,2019-02-03 11:02:01,40.36344,-70.89102,15.474
"EN627",16,10,2019-02-03 11:04:06,40.3637,-70.8916,5.591
"EN627",16,11,2019-02-03 11:04:13,40.3637,-70.89163,5.491
"EN627",16,12,2019-02-03 11:04:19,40.36372,-70.89166,5.582
"EN627",17,1,2019-02-03 13:58:27,40.2287,-70.8858,121.803
"EN627",17,2,2019-02-03 13:58:54,40.22874,-70.88571,121.783
"EN627",17,3,2019-02-03 14:02:24,40.22894,-70.885,84.887
"EN627",17,4,2019-02-03 14:05:26,40.22898,-70.8844,64.462
"EN627",17,5,2019-02-03 14:05:35,40.22896,-70.88436,65.088
"EN627",17,6,2019-02-03 14:08:21,40.22884,-70.88386,51.606
"EN627",17,7,2019-02-03 14:08:28,40.22886,-70.88384,51.591
"EN627",17,8,2019-02-03 14:10:26,40.22884,-70.8835,45.592
"EN627",17,9,2019-02-03 14:13:11,40.22886,-70.88298,20.446
"EN627",17,10,2019-02-03 14:15:25,40.22882,-70.88262,4.85
"EN627",17,11,2019-02-03 14:15:46,40.22882,-70.88257,4.834
"EN627",17,12,2019-02-03 14:15:54,40.22882,-70.88254,4.874
"EN627",18,1,2019-02-03 17:00:59,40.1348,-70.76734,130.203
"EN627",18,2,2019-02-03 17:01:11,40.1348,-70.76732,129.881
"EN627",18,3,2019-02-03 17:05:19,40.1347,-70.76698,69.799
"EN627",18,4,2019-02-03 17:05:31,40.1347,-70.76696,70.122
"EN627",18,5,2019-02-03 17:07:51,40.13468,-70.76686,55.123
"EN627",18,6,2019-02-03 17:07:58,40.13468,-70.76686,55.064
"EN627",18,7,2019-02-03 17:10:21,40.13474,-70.76676,30.177
"EN627",18,8,2019-02-03 17:10:28,40.13474,-70.76676,30.174
"EN627",18,9,2019-02-03 17:13:13,40.1348,-70.76658,2.488
"EN627",18,10,2019-02-03 17:13:20,40.1348,-70.76656,2.324
"EN627",18,11,2019-02-03 17:13:28,40.1348,-70.76654,2.001
"EN627",18,12,2019-02-03 17:13:35,40.13482,-70.76654,2.436
"EN627",19,1,2019-02-03 17:53:41,40.135,-70.76322,128.601
"EN627",19,2,2019-02-03 17:55:57,40.13492,-70.76312,114.651
"EN627",19,3,2019-02-03 17:58:19,40.13492,-70.763,94.988
"EN627",19,4,2019-02-03 18:00:28,40.13492,-70.76289,74.971
"EN627",19,5,2019-02-03 18:02:36,40.13494,-70.76274,55.103
"EN627",19,6,2019-02-03 18:05:22,40.13496,-70.76252,40.09
"EN627",19,7,2019-02-03 18:07:29,40.13492,-70.76234,19.655
"EN627",19,8,2019-02-03 18:07:36,40.13492,-70.76232,20.153
"EN627",19,9,2019-02-03 18:09:45,40.1349,-70.76216,2.964
"EN627",19,10,2019-02-03 18:09:53,40.1349,-70.76216,2.918
"EN627",19,11,2019-02-03 18:10:01,40.1349,-70.76216,2.393
"EN627",19,12,2019-02-03 18:10:10,40.1349,-70.76214,2.729
"EN627",20,1,2019-02-03 21:55:21,40.10042,-70.77104,34.693
"EN627",20,2,2019-02-03 21:55:33,40.10044,-70.77104,34.848
"EN627",20,3,2019-02-03 21:55:47,40.10048,-70.77102,34.804
"EN627",20,4,2019-02-03 21:58:30,40.10084,-70.77092,2.399
"EN627",20,5,2019-02-03 21:58:36,40.10086,-70.77092,2.543
"EN627",20,6,2019-02-03 21:58:42,40.10087,-70.77092,2.539
"EN627",21,1,2019-02-03 23:41:04,40.09954,-70.98866,49.966
"EN627",21,2,2019-02-03 23:41:14,40.09956,-70.98862,49.978
"EN627",21,3,2019-02-03 23:41:22,40.09958,-70.9886,50.005
"EN627",21,4,2019-02-03 23:45:18,40.09984,-70.98784,1.584
"EN627",21,5,2019-02-03 23:45:26,40.09986,-70.98782,1.662
"EN627",21,6,2019-02-03 23:45:34,40.09988,-70.9878,1.627
"EN627",22,1,2019-02-04 02:00:27,40.09769,-70.88388,144.213
"EN627",22,2,2019-02-04 02:00:34,40.0977,-70.88386,144.244
"EN627",22,3,2019-02-04 02:03:47,40.09782,-70.88318,111.446
"EN627",22,4,2019-02-04 02:06:21,40.09788,-70.8826,80.249
"EN627",22,5,2019-02-04 02:08:37,40.0979,-70.88206,60.363
"EN627",22,6,2019-02-04 02:10:42,40.09788,-70.88158,45.314
"EN627",22,7,2019-02-04 02:13:04,40.09794,-70.88101,25.334
"EN627",22,8,2019-02-04 02:13:12,40.09794,-70.88097,25.38
"EN627",22,9,2019-02-04 02:14:58,40.09792,-70.88055,15.16
"EN627",22,10,2019-02-04 02:16:56,40.09798,-70.88004,2.469
"EN627",22,11,2019-02-04 02:17:03,40.09796,-70.88002,2.544
"EN627",22,12,2019-02-04 02:17:10,40.09798,-70.87998,2.728
"EN627",23,1,2019-02-04 06:02:28,39.93356,-70.88192,24.851
"EN627",23,2,2019-02-04 06:02:35,39.93354,-70.88192,24.67
"EN627",23,3,2019-02-04 06:02:43,39.93352,-70.88192,24.798
"EN627",23,4,2019-02-04 06:04:49,39.93342,-70.88172,14.949
"EN627",23,5,2019-02-04 06:04:57,39.93342,-70.8817,15.003
"EN627",23,6,2019-02-04 06:05:05,39.93342,-70.8817,14.893
"EN627",23,7,2019-02-04 06:07:03,39.93333,-70.88152,5.164
"EN627",23,8,2019-02-04 06:07:10,39.93332,-70.8815,4.917
"EN627",23,9,2019-02-04 06:07:18,39.93332,-70.8815,5.003
"EN627",23,10,2019-02-04 06:07:26,39.9333,-70.88148,5.011
"EN627",23,11,2019-02-04 06:07:33,39.9333,-70.88148,5.004
"EN627",23,12,2019-02-04 06:07:40,39.9333,-70.88146,5.075
"EN627",24,1,2019-02-04 06:53:23,39.93892,-70.88402,441.78
"EN627",24,2,2019-02-04 06:57:19,39.9387,-70.88426,345.37
"EN627",24,3,2019-02-04 07:02:15,39.9385,-70.88456,164.804
"EN627",24,4,2019-02-04 07:07:53,39.93826,-70.885,128.886
"EN627",24,5,2019-02-04 07:11:42,39.93818,-70.8853,69.723
"EN627",24,6,2019-02-04 07:15:12,39.93811,-70.88558,19.847
"EN627",24,7,2019-02-04 07:15:20,39.93812,-70.88557,19.895
"EN627",24,8,2019-02-04 07:17:19,39.93808,-70.88574,13.001
"EN627",24,9,2019-02-04 07:19:19,39.93808,-70.88586,4.903
"EN627",24,10,2019-02-04 07:19:28,39.93808,-70.88588,4.851
"EN627",24,11,2019-02-04 07:19:37,39.93808,-70.88589,4.842
"EN627",24,12,2019-02-04 07:19:47,39.93808,-70.8859,4.831
"EN627",25,1,2019-02-04 11:59:30,39.77662,-70.88952,50.116
"EN627",25,2,2019-02-04 11:59:40,39.77664,-70.88956,50.066
"EN627",25,3,2019-02-04 11:59:48,39.77666,-70.88959,50.133
"EN627",25,4,2019-02-04 11:59:57,39.77666,-70.88964,50.055
"EN627",25,5,2019-02-04 12:02:10,39.77671,-70.89024,29.842
"EN627",25,6,2019-02-04 12:02:19,39.77672,-70.89027,29.809
"EN627",25,7,2019-02-04 12:02:26,39.77674,-70.8903,29.785
"EN627",25,8,2019-02-04 12:02:34,39.77674,-70.89034,29.995
"EN627",25,9,2019-02-04 12:05:04,39.7767,-70.89096,4.741
"EN627",25,10,2019-02-04 12:05:13,39.7767,-70.891,5.025
"EN627",25,11,2019-02-04 12:05:23,39.7767,-70.89104,4.976
"EN627",25,12,2019-02-04 12:05:30,39.77672,-70.89107,5.057
"EN627",26,1,2019-02-04 13:01:18,39.77704,-70.88613,499.769
"EN627",26,2,2019-02-04 13:01:28,39.7771,-70.88618,499.752
"EN627",26,3,2019-02-04 13:09:04,39.77784,-70.88802,181.467
"EN627",26,4,2019-02-04 13:12:05,39.7781,-70.88885,130.562
"EN627",26,5,2019-02-04 13:14:28,39.77824,-70.88948,110.743
"EN627",26,6,2019-02-04 13:17:35,39.7783,-70.89032,55.157
"EN627",26,7,2019-02-04 13:20:36,39.77826,-70.89104,29.961
"EN627",26,8,2019-02-04 13:20:46,39.77826,-70.89108,29.907
"EN627",26,9,2019-02-04 13:22:59,39.77824,-70.89155,13.128
"EN627",26,10,2019-02-04 13:23:08,39.77822,-70.89158,13.249
"EN627",26,11,2019-02-04 13:25:03,39.77818,-70.89198,5.097
"EN627",26,12,2019-02-04 13:25:10,39.77818,-70.892,4.991
"EN627",27,1,2019-02-04 15:51:43,39.77314,-70.7754,24.059
"EN627",27,2,2019-02-04 15:51:52,39.77314,-70.7754,24.069
"EN627",27,3,2019-02-04 15:53:55,39.77308,-70.77542,13.957
"EN627",27,4,2019-02-04 15:54:03,39.77308,-70.77542,14.081
"EN627",27,5,2019-02-04 15:56:09,39.77302,-70.77542,5.016
"EN627",27,6,2019-02-04 15:56:17,39.77302,-70.77542,5.049
"EN627",28,1,2019-02-04 17:41:12,39.77725,-70.99254,35.25
"EN627",28,2,2019-02-04 17:44:00,39.77764,-70.99296,10.062
"EN627",28,3,2019-02-04 17:45:49,39.77788,-70.99316,4.94
"EN627",28,4,2019-02-04 17:45:56,39.77788,-70.99318,5.037
"EN627",28,5,2019-02-04 17:46:02,39.7779,-70.9932,5.082
"EN627",28,6,2019-02-04 17:46:09,39.77792,-70.9932,4.904
"EN627",28,7,2019-02-04 17:46:15,39.77792,-70.99322,4.972
"EN627",28,8,2019-02-04 17:46:22,39.77794,-70.99324,4.908
"EN627",28,9,2019-02-04 17:46:28,39.77796,-70.99324,5.033
"EN627",28,10,2019-02-04 17:46:35,39.77798,-70.99326,4.993
"EN627",28,11,2019-02-04 17:46:42,39.778,-70.99328,4.798
"EN627",28,12,2019-02-04 17:46:49,39.77802,-70.99331,5.031
"EN627",29,1,2019-02-05 02:55:36,39.77622,-70.52266,500.183
"EN627",29,2,2019-02-05 03:03:25,39.77718,-70.52334,250.682
"EN627",29,3,2019-02-05 03:07:11,39.77762,-70.52372,149.467
"EN627",29,4,2019-02-05 03:07:20,39.77764,-70.52374,149.751
"EN627",29,5,2019-02-05 03:10:31,39.77788,-70.5241,100.364
"EN627",29,6,2019-02-05 03:13:23,39.77814,-70.52447,70.188
"EN627",29,7,2019-02-05 03:13:31,39.77816,-70.52448,70.314
"EN627",29,8,2019-02-05 03:16:09,39.77838,-70.52482,40.126
"EN627",29,9,2019-02-05 03:18:07,39.77854,-70.5251,20.329
"EN627",29,10,2019-02-05 03:20:08,39.77868,-70.5254,1.827
"EN627",29,11,2019-02-05 03:20:15,39.77868,-70.52542,1.644
"EN627",29,12,2019-02-05 03:20:22,39.7787,-70.52544,1.829
"EN627",30,1,2019-02-05 06:39:23,39.77892,-70.88596,4.78
"EN627",30,2,2019-02-05 06:39:29,39.77894,-70.88596,4.718
"EN627",30,3,2019-02-05 06:39:37,39.77896,-70.88598,5.188
"EN627",30,4,2019-02-05 06:39:43,39.77897,-70.88598,4.881
"EN627",30,5,2019-02-05 06:39:50,39.77898,-70.88598,5.045
"EN627",30,6,2019-02-05 06:39:56,39.779,-70.88598,4.855
"EN627",31,1,2019-02-05 07:50:19,39.86272,-70.88267,5.155
"EN627",32,1,2019-02-05 08:55:48,39.94612,-70.88096,5.196
"EN627",33,1,2019-02-05 10:06:39,39.94046,-70.77374,4.928
"EN627",34,1,2019-02-05 11:49:09,40.02281,-70.8792,5.146
"EN627",35,1,2019-02-05 12:44:03,40.10335,-70.8877,4.708
"EN627",36,1,2019-02-05 13:47:37,40.16816,-70.88301,5.447
"EN627",37,1,2019-02-05 14:50:08,40.23103,-70.8839,4.731
"EN627",37,2,2019-02-05 14:50:17,40.23107,-70.8839,5.058
"EN627",37,3,2019-02-05 14:50:27,40.23112,-70.88388,4.809
"EN627",38,1,2019-02-05 16:09:28,40.36462,-70.88888,5.871
"EN627",38,2,2019-02-05 16:09:36,40.36462,-70.88888,6.102
"EN627",38,3,2019-02-05 16:09:44,40.36464,-70.88889,6.625
"EN627",39,1,2019-02-05 17:18:11,40.36499,-70.77964,87.311
"EN627",39,2,2019-02-05 17:20:59,40.36508,-70.78004,54.855
"EN627",39,3,2019-02-05 17:24:22,40.36524,-70.78044,3.165
"EN627",39,4,2019-02-05 17:24:29,40.36525,-70.78044,2.665
"EN627",40,1,2019-02-05 19:08:25,40.51334,-70.88531,69.363
"EN627",40,2,2019-02-05 19:11:58,40.51336,-70.88572,15.529
"EN627",40,3,2019-02-05 19:13:59,40.51344,-70.88582,3.035
"EN627",40,4,2019-02-05 19:14:12,40.51343,-70.88582,2.551
"EN627",41,1,2019-02-05 21:24:58,40.693,-70.87644,2.23
"EN627",41,2,2019-02-05 21:25:06,40.69297,-70.87642,1.896
"EN627",42,1,2019-02-05 22:58:43,40.85919,-70.88453,1.672
"EN627",42,2,2019-02-05 22:58:52,40.85914,-70.88454,1.56
"EN627",43,1,2019-02-06 00:27:22,41.02772,-70.88425,2.143
"EN627",43,2,2019-02-06 00:27:32,41.02769,-70.88424,2.156
"EN627",44,1,2019-02-06 01:47:07,41.19505,-70.88275,3.581
"EN627",44,2,2019-02-06 01:47:16,41.19504,-70.88274,3.047
"EN627",45,1,2019-02-06 04:26:37,41.31986,-70.57276,14.571
"EN627",45,2,2019-02-06 04:26:44,41.31984,-70.57277,13.729
"EN627",45,3,2019-02-06 04:26:51,41.31981,-70.57278,14.604
"EN627",45,4,2019-02-06 04:26:58,41.31982,-70.5728,15.062
"EN627",45,5,2019-02-06 04:28:43,41.31958,-70.57292,8.682
"EN627",45,6,2019-02-06 04:28:50,41.31954,-70.57292,7.927
"EN627",45,7,2019-02-06 04:28:57,41.31953,-70.57294,8.547
"EN627",45,8,2019-02-06 04:29:03,41.31952,-70.57295,9.055
"EN627",45,9,2019-02-06 04:30:46,41.3193,-70.5731,2.008
"EN627",45,10,2019-02-06 04:30:57,41.31926,-70.5731,2.571
"EN627",45,11,2019-02-06 04:31:05,41.31926,-70.57312,2.139
"EN627",45,12,2019-02-06 04:31:16,41.31923,-70.57312,2.502
"EN644",1,1,2019-08-20 19:10:32,41.19684,-70.87932,17.847
"EN644",1,2,2019-08-20 19:10:41,41.19684,-70.87928,17.968
"EN644",1,3,2019-08-20 19:10:50,41.19684,-70.87924,17.911
"EN644",1,4,2019-08-20 19:10:58,41.19684,-70.87922,17.702
"EN644",1,5,2019-08-20 19:11:06,41.19684,-70.87918,17.541
"EN644",1,6,2019-08-20 19:13:07,41.19688,-70.8787,12.637
"EN644",1,7,2019-08-20 19:13:15,41.19688,-70.87866,12.713
"EN644",1,8,2019-08-20 19:13:23,41.19688,-70.87863,12.695
"EN644",1,9,2019-08-20 19:13:30,41.1969,-70.8786,12.569
"EN644",1,10,2019-08-20 19:13:39,41.1969,-70.87857,12.5
"EN644",1,11,2019-08-20 19:15:37,41.1969,-70.87812,6.846
"EN644",1,12,2019-08-20 19:15:48,41.1969,-70.87808,6.879
"EN644",1,13,2019-08-20 19:15:54,41.1969,-70.87805,6.737
"EN644",1,14,2019-08-20 19:16:01,41.1969,-70.87802,6.962
"EN644",1,15,2019-08-20 19:16:08,41.1969,-70.878,6.981
"EN644",1,16,2019-08-20 19:17:48,41.19686,-70.87768,2.439
"EN644",1,17,2019-08-20 19:17:59,41.19684,-70.87764,2.188
"EN644",1,18,2019-08-20 19:18:11,41.19684,-70.87761,2.302
"EN644",1,19,2019-08-20 19:18:18,41.19685,-70.8776,2.376
"EN644",1,20,2019-08-20 19:18:23,41.19684,-70.87758,2.475
"EN644",1,21,2019-08-20 19:18:27,41.19684,-70.87758,2.334
"EN644",1,22,2019-08-20 19:18:33,41.19684,-70.87756,2.482
"EN644",1,23,2019-08-20 19:18:41,41.19682,-70.87754,2.179
"EN644",1,24,2019-08-20 19:18:52,41.19682,-70.8775,2.235
"EN644",2,1,2019-08-21 00:39:50,41.02418,-70.87188,42.803
"EN644",2,2,2019-08-21 00:40:04,41.02418,-70.87186,42.85
"EN644",2,3,2019-08-21 00:42:17,41.02406,-70.87178,25.178
"EN644",2,4,2019-08-21 00:42:24,41.02408,-70.87178,25.281
"EN644",2,5,2019-08-21 00:42:30,41.02407,-70.87178,25.054
"EN644",2,6,2019-08-21 00:42:39,41.02406,-70.87178,24.997
"EN644",2,7,2019-08-21 00:44:08,41.02398,-70.87172,18.014
"EN644",2,8,2019-08-21 00:44:15,41.02398,-70.87172,17.806
"EN644",2,9,2019-08-21 00:44:24,41.02398,-70.87172,18.043
"EN644",2,10,2019-08-21 00:44:32,41.02398,-70.87172,17.928
"EN644",2,11,2019-08-21 00:46:07,41.02388,-70.87164,9.835
"EN644",2,12,2019-08-21 00:46:14,41.02386,-70.87162,10.091
"EN644",2,13,2019-08-21 00:46:24,41.02384,-70.87162,9.998
"EN644",2,14,2019-08-21 00:48:09,41.0237,-70.87156,1.708
"EN644",2,15,2019-08-21 00:48:17,41.0237,-70.87155,1.582
"EN644",2,16,2019-08-21 00:48:24,41.0237,-70.87154,1.621
"EN644",2,17,2019-08-21 00:48:30,41.02368,-70.87154,1.79
"EN644",2,18,2019-08-21 00:48:36,41.02368,-70.87154,1.666
"EN644",2,19,2019-08-21 00:48:42,41.02368,-70.87152,1.667
"EN644",2,20,2019-08-21 00:48:49,41.02367,-70.87152,2.015
"EN644",2,21,2019-08-21 00:48:55,41.02366,-70.87152,1.679
"EN644",2,22,2019-08-21 00:49:02,41.02366,-70.87152,1.833
"EN644",2,23,2019-08-21 00:49:08,41.02364,-70.87152,1.874
"EN644",2,24,2019-08-21 00:49:15,41.02364,-70.8715,1.389
"EN644",3,1,2019-08-21 02:52:49,41.03098,-70.76746,42.832
"EN644",3,2,2019-08-21 02:52:56,41.03098,-70.76746,43.054
"EN644",4,1,2019-08-21 04:25:42,41.03046,-70.98899,38
"EN644",5,1,2019-08-21 07:42:33,40.86286,-70.88086,51.485
"EN644",5,2,2019-08-21 07:42:43,40.86288,-70.88082,51.669
"EN644",5,3,2019-08-21 07:42:51,40.86288,-70.8808,51.422
"EN644",5,4,2019-08-21 07:45:02,40.86294,-70.88044,40.923
"EN644",5,5,2019-08-21 07:45:10,40.86295,-70.8804,40.669
"EN644",5,6,2019-08-21 07:47:19,40.86304,-70.87998,30.224
"EN644",5,7,2019-08-21 07:47:28,40.86304,-70.87996,30.354
"EN644",5,8,2019-08-21 07:49:08,40.8631,-70.87966,19.939
"EN644",5,9,2019-08-21 07:49:15,40.86312,-70.87964,20.065
"EN644",5,10,2019-08-21 07:49:23,40.86312,-70.87962,20.256
"EN644",5,11,2019-08-21 07:51:25,40.86316,-70.87928,10.552
"EN644",5,12,2019-08-21 07:51:32,40.86316,-70.87926,10.702
"EN644",5,13,2019-08-21 07:51:40,40.86316,-70.87924,10.959
"EN644",5,14,2019-08-21 07:53:37,40.8632,-70.87892,2.679
"EN644",5,15,2019-08-21 07:53:45,40.86322,-70.8789,2.619
"EN644",5,16,2019-08-21 07:53:59,40.86322,-70.87886,2.725
"EN644",5,17,2019-08-21 07:54:07,40.86322,-70.87884,2.679
"EN644",5,18,2019-08-21 07:54:14,40.86322,-70.87883,2.748
"EN644",5,19,2019-08-21 07:54:21,40.86324,-70.8788,2.802
"EN644",5,20,2019-08-21 07:54:29,40.86322,-70.8788,2.698
"EN644",5,21,2019-08-21 07:54:35,40.86324,-70.87877,2.806
"EN644",5,22,2019-08-21 07:54:43,40.86324,-70.87876,2.794
"EN644",5,23,2019-08-21 07:54:51,40.86324,-70.87874,2.771
"EN644",5,24,2019-08-21 07:54:56,40.86326,-70.87872,2.672
"EN644",6,1,2019-08-21 10:37:34,41.03004,-70.88314,2.342
"EN644",7,1,2019-08-21 20:34:40,40.35732,-70.874,90.958
"EN644",7,2,2019-08-21 20:34:53,40.35728,-70.87395,90.899
"EN644",7,3,2019-08-21 20:38:55,40.35593,-70.8737,61.425
"EN644",7,4,2019-08-21 20:39:04,40.3559,-70.87372,61.607
"EN644",7,5,2019-08-21 20:41:05,40.35544,-70.87396,35.93
"EN644",7,6,2019-08-21 20:41:14,40.35541,-70.87396,35.733
"EN644",7,7,2019-08-21 20:42:48,40.35494,-70.87402,29.249
"EN644",7,8,2019-08-21 20:44:29,40.35454,-70.874,23.795
"EN644",7,9,2019-08-21 20:44:37,40.3545,-70.874,23.963
"EN644",7,10,2019-08-21 20:44:47,40.35446,-70.874,23.881
"EN644",7,11,2019-08-21 20:44:59,40.35442,-70.874,23.925
"EN644",7,12,2019-08-21 20:46:48,40.35402,-70.87402,18.102
"EN644",7,13,2019-08-21 20:46:57,40.35398,-70.874,18.225
"EN644",7,14,2019-08-21 20:47:54,40.35378,-70.87402,18.35
"EN644",7,15,2019-08-21 20:49:18,40.35347,-70.8741,11.562
"EN644",7,16,2019-08-21 20:49:27,40.35342,-70.87411,11.651
"EN644",7,17,2019-08-21 20:51:08,40.35278,-70.87436,2.251
"EN644",7,18,2019-08-21 20:51:15,40.35272,-70.87437,2.197
"EN644",7,19,2019-08-21 20:51:25,40.35264,-70.87438,2.114
"EN644",7,20,2019-08-21 20:51:34,40.35258,-70.8744,2.24
"EN644",7,21,2019-08-21 20:51:43,40.35251,-70.87442,2.28
"EN644",7,22,2019-08-21 20:51:51,40.35246,-70.87443,2.479
"EN644",7,23,2019-08-21 20:52:00,40.3524,-70.87444,2.341
"EN644",7,24,2019-08-21 20:52:08,40.35235,-70.87446,2.502
"EN644",8,1,2019-08-22 00:09:07,40.21738,-70.88526,126.11
"EN644",8,2,2019-08-22 00:09:22,40.21734,-70.88524,126.37
"EN644",8,3,2019-08-22 00:12:05,40.21676,-70.88488,80.55
"EN644",8,4,2019-08-22 00:12:17,40.2167,-70.88486,80.365
"EN644",8,5,2019-08-22 00:14:38,40.21605,-70.8849,60.803
"EN644",8,6,2019-08-22 00:14:46,40.21602,-70.8849,61.224
"EN644",8,7,2019-08-22 00:16:33,40.21564,-70.88498,40.099
"EN644",8,8,2019-08-22 00:16:42,40.21558,-70.88498,40.033
"EN644",8,9,2019-08-22 00:18:15,40.21507,-70.88516,29.532
"EN644",8,10,2019-08-22 00:18:24,40.21502,-70.88518,29.721
"EN644",8,11,2019-08-22 00:18:32,40.21499,-70.8852,29.99
"EN644",8,12,2019-08-22 00:20:04,40.21459,-70.8852,18.615
"EN644",8,13,2019-08-22 00:20:13,40.21456,-70.8852,18.459
"EN644",8,14,2019-08-22 00:20:23,40.21451,-70.88519,18.397
"EN644",8,15,2019-08-22 00:22:14,40.2142,-70.885,10.162
"EN644",8,16,2019-08-22 00:22:25,40.21419,-70.88497,10.237
"EN644",8,17,2019-08-22 00:24:10,40.21378,-70.8845,2.307
"EN644",8,18,2019-08-22 00:24:23,40.21371,-70.88444,2.174
"EN644",8,19,2019-08-22 00:24:31,40.21365,-70.88442,2.151
"EN644",8,20,2019-08-22 00:24:40,40.2136,-70.8844,2.32
"EN644",8,21,2019-08-22 00:25:03,40.21346,-70.88436,4.274
"EN644",9,1,2019-08-22 04:31:06,40.12238,-70.78142,126.479
"EN644",9,2,2019-08-22 04:33:38,40.12119,-70.78108,111.531
"EN644",9,3,2019-08-22 04:36:32,40.11993,-70.78068,90.104
"EN644",9,4,2019-08-22 04:39:02,40.11892,-70.78016,75.618
"EN644",9,5,2019-08-22 04:39:10,40.11886,-70.78012,75.493
"EN644",9,6,2019-08-22 04:39:18,40.11882,-70.78008,74.896
"EN644",9,7,2019-08-22 04:44:04,40.11696,-70.7797,49.629
"EN644",9,8,2019-08-22 04:44:10,40.1169,-70.77968,49.416
"EN644",9,9,2019-08-22 04:44:18,40.11685,-70.77968,49.515
"EN644",9,10,2019-08-22 04:44:26,40.11679,-70.77968,49.482
"EN644",9,11,2019-08-22 04:44:37,40.1167,-70.77968,50.074
"EN644",9,12,2019-08-22 04:46:56,40.11583,-70.77923,31.708
"EN644",9,13,2019-08-22 04:47:04,40.11576,-70.77922,31.26
"EN644",9,14,2019-08-22 04:50:15,40.11458,-70.77882,15.106
"EN644",9,15,2019-08-22 04:50:22,40.11455,-70.7788,15.133
"EN644",9,16,2019-08-22 04:50:31,40.1145,-70.77878,15.241
"EN644",9,17,2019-08-22 04:52:18,40.11408,-70.77833,4.641
"EN644",9,18,2019-08-22 04:52:25,40.11408,-70.7783,4.688
"EN644",9,19,2019-08-22 04:52:35,40.11402,-70.7782,3.809
"EN644",9,20,2019-08-22 04:52:43,40.114,-70.77814,4.732
"EN644",9,21,2019-08-22 04:52:49,40.114,-70.7781,4.466
"EN644",9,22,2019-08-22 04:52:56,40.11398,-70.77806,4.322
"EN644",9,23,2019-08-22 04:53:03,40.11396,-70.77802,4.676
"EN644",9,24,2019-08-22 04:53:11,40.11392,-70.77796,4.221
"EN644",10,1,2019-08-22 09:16:26,40.09882,-70.76785,4.177
"EN644",11,1,2019-08-22 10:52:53,40.0951,-70.99128,4.257
"EN644",12,1,2019-08-22 13:04:34,40.09197,-70.88889,145.776
"EN644",12,2,2019-08-22 13:04:42,40.09194,-70.88892,146.016
"EN644",12,3,2019-08-22 13:07:24,40.09159,-70.88936,110.57
"EN644",12,4,2019-08-22 13:07:32,40.09158,-70.88938,111.007
"EN644",12,5,2019-08-22 13:09:51,40.09128,-70.88948,85.603
"EN644",12,6,2019-08-22 13:09:59,40.09126,-70.88948,85.35
